paper_paper_id,title,venue,year
W07-2202,Evaluating Impact of Re-training a Lexical Disambiguation Model on Domain Adaptation of an HPSG Parser,ICPT,2007
W07-2203,Semi-supervised Training of a Statistical Parser from Unlabeled Partially-bracketed Data,ICPT,2007
W07-2204,Adapting WSJ-Trained Parsers to the British National Corpus using In-Domain Self-Training,ICPT,2007
W07-2205,The Impact of Deep Linguistic Processing on Parsing Technology,ICPT,2007
W07-2206,Improving the Efficiency of a Wide-Coverage CCG Parser,ICPT,2007
W07-2207,Efficiency in Unification-Based N-Best Parsing,ICPT,2007
W07-2208,A log-linear model with an n-gram reference distribution for accurate HPSG parsing,ICPT,2007
W07-2209,Ambiguity Resolution by Reordering Rules in Text Containing Errors,ICPT,2007
W07-2210,Nbest Dependency Parsing with linguistically rich models,ICPT,2007
W07-2211,Symbolic Preference Using Simple Scoring,ICPT,2007
W07-2212,Synchronous Grammars and Transducers: Good News and Bad News,ICPT,2007
W07-2213,Are Very Large Context-Free Grammars Tractable?,ICPT,2007
W07-2214,Pomset mcfgs,ICPT,2007
W07-2215,Modular and Efficient Top-Down Parsing for Ambiguous Left-Recursive Grammars,ICPT,2007
W07-2216,On the Complexity of Non-Projective Data-Driven Dependency Parsing,ICPT,2007
W07-2217,Dependency Parsing with Second-Order Feature Maps and Annotated Semantic Information,ICPT,2007
W07-2218,A Latent Variable Model for Generative Dependency Parsing,ICPT,2007
W07-2219,Three-Dimensional Parametrization for Parsing Morphologically Rich Languages,ICPT,2007
W07-2220,Data-Driven Dependency Parsing across Languages and Domains: Perspectives from the CoNLL-2007 Shared task,ICPT,2007
W08-0101,Optimizing Endpointing Thresholds using Dialogue Features in a Spoken Dialogue System,SIGDIAL,2008
W08-0102,Response-Based Confidence Annotation for Spoken Dialogue Systems,SIGDIAL,2008
W08-0103,Learning N-Best Correction Models from Implicit User Feedback in a Multi-Modal Local Search Application,SIGDIAL,2008
W08-0104,Agreement and Disputes in Dialogue,SIGDIAL,2008
W08-0105,Reactive Redundancy and Listener Comprehension in Direction-Giving,SIGDIAL,2008
W08-0106,Semantic negotiation in dialogue: the mechanisms of alignment,SIGDIAL,2008
W08-0107,Degrees of Grounding Based on Evidence of Understanding,SIGDIAL,2008
W08-0108,Rapidly Deploying Grammar-Based Speech Applications with Active Learning and Back-off Grammars,SIGDIAL,2008
W08-0109,Persistent Information State in a Data-Centric Architecture,SIGDIAL,2008
W08-0110,Speaking without knowing what to say... or when to end,SIGDIAL,2008
W08-0111,Learning Contrastive Connectives in Sentence Realization Ranking,SIGDIAL,2008
W08-0112,What Are Meeting Summaries? An Analysis of Human Extractive Summaries in Meeting Corpus,SIGDIAL,2008
W08-0113,A Simple Method for Resolution of Definite Reference in a Shared Visual Context,SIGDIAL,2008
W08-0114,A Framework for Building Conversational Agents Based on a Multi-Expert Model,SIGDIAL,2008
W08-0115,From GEMINI to DiaGen: Improving Development of Speech Dialogues for Embedded Systems,SIGDIAL,2008
W08-0116,Quantifying Ellipsis in Dialogue: an index of mutual understanding,SIGDIAL,2008
W08-0117,Implicit Proposal Filtering in Multi-Party Consensus-Building Conversations,SIGDIAL,2008
W08-0118,Optimal Dialog in Consumer-Rating Systems using POMDP Framework,SIGDIAL,2008
W08-0119,Training and Evaluation of the HIS POMDP Dialogue System in Noise,SIGDIAL,2008
W08-0120,A Frame-Based Probabilistic Framework for Spoken Dialog Management Using Dialog Examples,SIGDIAL,2008
W08-0121,Speaking More Like You: Lexical Acoustic/Prosodic and Discourse Entrainment in Spoken Dialogue Systems,SIGDIAL,2008
W08-0122,Discourse Level Opinion Relations: An Annotation Study,SIGDIAL,2008
W08-0123,Argumentative Human Computer Dialogue for Automated Persuasion,SIGDIAL,2008
W08-0124,Modeling Vocal Interaction for Text-Independent Participant Characterization in Multi-Party Conversation,SIGDIAL,2008
W08-0125,Modelling and Detecting Decisions in Multi-party Dialogue,SIGDIAL,2008
W08-0126,User Simulation as Testing for Spoken Dialog Systems,SIGDIAL,2008
W08-0127,Evaluation Understudy for Dialogue Coherence Models,SIGDIAL,2008
W08-0128,A Framework for Model-based Evaluation of Spoken Dialog Systems,SIGDIAL,2008
W08-0129,The Effect of Dialogue System Output Style Variation on Usersâ€™ Evaluation Judgments and Input Style,SIGDIAL,2008
W08-0130,Making Grammar-Based Generation Easier to Deploy in Dialogue Systems,SIGDIAL,2008
W08-0201,Teaching Computational Linguistics to a Large Diverse Student Body: Courses Tools and Interdepartmental Interaction,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0202,Building a Flexible Collaborative Intensive Masterâ€™s Program in Computational Linguistics,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0203,Freshmenâ€™s CL Curriculum: The Benefits of Redundancy,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0204,Defining a Core Body of Knowledge for the Introductory Computational Linguistics Curriculum,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0205,Strategies for Teaching â€œMixedâ€ Computational Linguistics Classes,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0206,The Evolution of a Statistical NLP Course,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0207,Exploring Large-Data Issues in the Curriculum: A Case Study with MapReduce,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0208,Multidisciplinary Instruction with the Natural Language Toolkit,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0209,Combining Open-Source with Research to Re-engineer a Hands-on Introductory NLP Course,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0210,Zero to Spoken Dialogue System in One Quarter: Teaching Computational Linguistics to Linguists Using Regulus,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0211,The North American Computational Linguistics Olympiad (NACLO),Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0212,Competitive Grammar Writing,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0213,Studying Discourse and Dialogue with SIDGrid,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0214,Teaching NLP to Computer Science Majors via Applications and Experiments,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0215,Psychocomputational Linguistics: A Gateway to the Computational Linguistics Curriculum,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0216,Support Collaboration by Teaching Fundamentals,Proceedings of the Third Workshop on Issues in Teaching Computational Linguistics,2008
W08-0301,An Empirical Study in Source Word Deletion for Phrase-Based Statistical Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0302,Rich Source-Side Context for Statistical Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0303,Discriminative Word Alignment via Alignment Matrix Modeling,Workshop on Statistical Machine Translation,2008
W08-0304,Regularization and Search for Minimum Error Rate Training,Workshop on Statistical Machine Translation,2008
W08-0305,Learning Performance of a Machine Translation System: a Statistical and Computational Analysis,Workshop on Statistical Machine Translation,2008
W08-0306,Using Syntax to Improve Word Alignment Precision for Syntax-Based Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0307,Using Shallow Syntax Information to Improve Word Alignment and Reordering for SMT,Workshop on Statistical Machine Translation,2008
W08-0308,Improved Tree-to-String Transducer for Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0309,Further Meta-Evaluation of Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0310,Limsiâ€™s Statistical Translation Systems for WMTâ€™08,Workshop on Statistical Machine Translation,2008
W08-0311,The MetaMorpho Translation System,Workshop on Statistical Machine Translation,2008
W08-0312,Meteor M-BLEU and M-TER: Evaluation Metrics for High-Correlation with Human Rankings of Machine Translation Output,Workshop on Statistical Machine Translation,2008
W08-0313,First Steps towards a General Purpose French/English Statistical Machine Translation System,Workshop on Statistical Machine Translation,2008
W08-0314,The University of Washington Machine Translation System for ACL WMT 2008,Workshop on Statistical Machine Translation,2008
W08-0315,The TALP-UPC Ngram-Based Statistical Machine Translation System for ACL-WMT 2008,Workshop on Statistical Machine Translation,2008
W08-0316,European Language Translation with Weighted Finite State Transducers: The CUED MT System for the 2008 ACL Workshop on SMT,Workshop on Statistical Machine Translation,2008
W08-0317,Effects of Morphological Analysis in Translation between German and English,Workshop on Statistical Machine Translation,2008
W08-0318,Towards better Machine Translation Quality for the German-English Language Pairs,Workshop on Statistical Machine Translation,2008
W08-0319,Phrase-Based and Deep Syntactic English-to-Czech Statistical Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0320,Improving English-Spanish Statistical Machine Translation: Experiments in Domain Adaptation Sentence Paraphrasing Tokenization and Recasing,Workshop on Statistical Machine Translation,2008
W08-0321,Improving Word Alignment with Language Model Based Confidence Scores,Workshop on Statistical Machine Translation,2008
W08-0322,Kernel Regression Framework for Machine Translation: UCL System Description for WMT 2008 Shared Translation Task,Workshop on Statistical Machine Translation,2008
W08-0323,Using Syntactic Coupling Features for Discriminating Phrase-Based Translations (WMT-08 Shared Translation Task),Workshop on Statistical Machine Translation,2008
W08-0324,Statistical Transfer Systems for French-English and German-English Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0325,TectoMT: Highly Modular MT System with Tectogrammatics Used as Transfer Layer,Workshop on Statistical Machine Translation,2008
W08-0326,MaTrEx: The DCU MT System for WMT 2008,Workshop on Statistical Machine Translation,2008
W08-0327,Can we Relearn an RBMT System?,Workshop on Statistical Machine Translation,2008
W08-0328,Using Moses to Integrate Multiple Rule-Based Machine Translation Engines into a Hybrid System,Workshop on Statistical Machine Translation,2008
W08-0329,Incremental Hypothesis Alignment for Building Confusion Networks with Application to Machine Translation System Combination,Workshop on Statistical Machine Translation,2008
W08-0330,The Role of Pseudo References in MT Evaluation,Workshop on Statistical Machine Translation,2008
W08-0331,Ranking vs. Regression in Machine Translation Evaluation,Workshop on Statistical Machine Translation,2008
W08-0332,A Smorgasbord of Features for Automatic MT Evaluation,Workshop on Statistical Machine Translation,2008
W08-0333,Fast Easy and Cheap: Construction of Statistical Machine Translation Models with MapReduce,Workshop on Statistical Machine Translation,2008
W08-0334,Dynamic Model Interpolation for Statistical Machine Translation,Workshop on Statistical Machine Translation,2008
W08-0335,Improved Statistical Machine Translation by Multiple Chinese Word Segmentation,Workshop on Statistical Machine Translation,2008
W08-0336,Optimizing Chinese Word Segmentation for Machine Translation Performance,Workshop on Statistical Machine Translation,2008
W08-0401,Imposing Constraints from the Source Tree on ITG Constraints for SMT,SSST,2008
W08-0402,A Scalable Decoder for Parsing-Based Machine Translation with Equivalent Language Model State Maintenance,SSST,2008
W08-0403,Prior Derivation Models For Formally Syntax-Based Translation Using Linguistically Syntactic Parsing and Tree Kernels,SSST,2008
W08-0404,Generalizing Local Translation Models,SSST,2008
W08-0405,A Rule-Driven Dynamic Programming Decoder for Statistical MT,SSST,2008
W08-0406,Syntactic Reordering Integrated with Phrase-Based SMT,SSST,2008
W08-0407,Experiments in Discriminating Phrase-Based Translations on the Basis of Syntactic Coupling Features,SSST,2008
W08-0408,Multiple Reorderings in Phrase-Based Machine Translation,SSST,2008
W08-0409,Improving Word Alignment Using Syntactic Dependencies,SSST,2008
W08-0410,Inductive Detection of Language Features via Clustering Minimal Pairs: Toward Feature-Rich Grammars in Machine Translation,SSST,2008
W08-0411,Syntax-Driven Learning of Sub-Sentential Translation Equivalents and Translation Rules from Parsed Parallel Corpora,SSST,2008
W08-0501,Increasing Maintainability of NLP Evaluation Modules Through Declarative Implementations,Software Engineering Testing and Quality Assurance for Natural Language Processing,2008
W08-0502,Type-checking in Formally Non-typed Systems,Software Engineering Testing and Quality Assurance for Natural Language Processing,2008
W08-0503,zymake: A Computational Workflow System for Machine Learning and Natural Language Processing,Software Engineering Testing and Quality Assurance for Natural Language Processing,2008
W08-0504,Evaluating the Effects of Treebank Size in a Practical Application for Parsing,Software Engineering Testing and Quality Assurance for Natural Language Processing,2008
W08-0505,Adapting Naturally Occurring Test Suites for Evaluation of Clinical Question Answering,Software Engineering Testing and Quality Assurance for Natural Language Processing,2008
W08-0506,Software Testing and the Naturally Occurring Data Assumption in Natural Language Processing,Software Engineering Testing and Quality Assurance for Natural Language Processing,2008
W08-0507,Building a BioWordNet Using WordNet Data Structures and WordNetâ€™s Software Infrastructureâ€“A Failure Story,Software Engineering Testing and Quality Assurance for Natural Language Processing,2008
