to_userId,from_userId,relation
409,1239,like
2550,2949,review
1356,1926,like
2324,3524,like
2790,1508,follow
2222,2064,like
125,1314,review
1991,2693,review
1149,1211,review
3153,3387,follow
782,1845,like
553,761,follow
886,392,review
3103,760,like
1404,438,like
1413,282,follow
2191,16,like
1884,3330,like
959,3628,follow
3215,144,follow
755,514,like
2825,1590,like
2754,654,review
3671,958,review
1914,2265,review
3456,1263,review
2220,2527,like
1582,2325,review
393,556,like
2192,214,like
2280,3487,follow
98,498,review
3707,326,like
736,2982,follow
3577,142,follow
3646,786,review
3019,3064,like
3053,479,like
1360,1323,like
944,2846,follow
170,3542,review
2836,1519,review
2718,2755,review
3112,2116,like
702,778,follow
1960,3153,like
204,3653,review
3139,2342,follow
916,2407,review
909,3651,like
461,3182,follow
223,2155,follow
3441,1930,like
710,1204,review
534,198,review
766,2575,follow
328,3291,follow
2987,1389,follow
993,2683,review
983,2390,follow
1736,3089,follow
2471,2302,review
3235,2875,follow
3297,3530,follow
3431,3238,like
364,3688,review
2332,3039,follow
750,3168,review
3128,1580,like
3482,1696,review
1817,2147,review
1743,3064,review
1664,824,review
2994,172,follow
1323,3350,review
1724,2796,review
1127,1460,follow
2438,1699,like
1091,455,review
217,3713,like
2025,3630,review
2453,3407,review
245,1407,follow
1660,3708,like
3363,780,follow
886,1550,follow
1896,596,follow
1866,2319,follow
2047,3698,follow
1179,1570,follow
525,82,review
1541,1648,follow
1671,125,follow
1136,190,follow
2885,2005,like
3691,3251,like
400,684,review
1944,224,like
2403,2754,review
440,823,follow
2383,2793,like
1412,1084,like
3316,735,follow
907,919,follow
490,3427,follow
2794,819,like
1649,3170,review
703,3249,like
2005,656,review
185,3742,review
373,1913,review
1710,2263,follow
287,185,review
1499,3484,follow
2564,224,review
3042,2920,review
3723,3009,review
996,2003,like
166,338,review
1984,2842,like
626,3422,review
2,1991,follow
589,777,follow
3729,3271,like
1673,1208,like
501,3094,review
2055,3365,follow
2531,2606,like
3012,2485,review
1660,1016,review
3050,804,follow
3100,257,follow
2316,3569,follow
2758,3748,review
3362,587,like
1287,607,review
3067,97,follow
2244,988,follow
2889,1710,follow
374,563,follow
1152,1321,review
3704,2213,review
2441,3633,review
3527,977,follow
3441,2530,review
2541,1065,review
806,2233,like
169,1877,review
1398,110,review
3173,212,like
2983,600,follow
144,96,review
1597,1355,like
2877,1471,follow
787,2678,like
2832,2447,follow
3260,542,like
2056,593,follow
2345,330,review
3722,2189,review
1319,2897,review
680,1000,follow
44,2422,like
785,2399,follow
35,1299,follow
289,30,review
145,2653,like
2772,1857,like
1878,3551,like
2130,3172,like
2405,869,follow
2965,1847,like
1552,2011,like
2291,3759,like
63,2162,follow
3715,3718,like
3126,570,follow
487,444,follow
2874,3085,follow
174,2530,follow
201,2374,follow
3601,1331,review
467,820,like
2256,3242,like
2565,800,review
3421,1905,like
194,2882,follow
1325,184,review
2710,2342,follow
966,595,like
2301,2998,review
3601,1720,follow
2160,767,follow
3374,2236,like
3393,3494,follow
2804,3597,follow
3454,2175,like
3496,602,follow
3376,689,like
2495,1261,review
2095,567,review
1164,2174,follow
3209,1472,review
3462,1469,like
3585,925,like
1723,3683,like
1924,2075,like
3164,3256,like
1324,19,follow
1243,100,follow
1451,1584,like
134,2425,review
2679,3114,like
1793,3696,follow
243,1654,like
1096,1364,review
1739,3749,review
3513,2554,follow
2775,2094,like
1593,995,like
1877,2937,follow
3412,441,follow
2902,1147,follow
325,340,follow
3257,1570,review
3552,507,follow
942,2444,follow
3641,119,like
2139,1775,review
511,3636,review
72,2817,review
1009,3303,follow
2640,669,follow
1676,2535,review
670,3316,follow
1519,1435,like
1714,1689,like
1398,3043,review
2479,1981,review
3396,757,review
723,1788,like
1704,3414,like
1670,990,like
1003,2664,follow
2464,1615,like
3228,903,review
43,2039,review
189,3007,like
1832,1469,follow
3281,1082,review
2804,2601,follow
1473,46,follow
2160,3727,follow
3029,1714,review
2955,2343,follow
927,1674,follow
1122,1961,follow
2446,215,review
99,2401,follow
1710,450,like
2454,2138,review
1352,1205,follow
813,3237,review
3607,458,review
3756,1030,follow
2332,841,review
3226,3096,review
3447,2485,follow
397,3213,follow
895,2374,review
107,2498,review
2024,2375,like
197,2769,follow
3181,42,like
1900,307,review
1354,2888,review
254,1426,like
2906,2534,follow
3444,204,review
164,247,review
549,714,follow
1771,521,follow
1751,2265,like
151,2948,review
1201,1542,follow
3403,1774,review
1446,115,like
2781,1006,like
3697,2501,follow
3166,67,follow
1342,693,follow
3255,675,follow
3469,2560,like
384,2755,like
748,1191,review
2852,498,follow
2773,3575,like
3521,3375,review
2466,3176,review
3036,1330,review
1886,2331,follow
674,1631,like
2643,1209,review
339,92,like
1710,2386,follow
3197,549,like
1963,1610,like
3131,2411,review
2207,747,review
3453,2246,follow
3629,2125,follow
917,2713,review
2447,1491,review
2948,53,like
376,2098,like
2378,700,like
594,115,review
1781,1335,like
64,3612,follow
1295,986,follow
57,2288,review
818,1655,like
1081,2239,like
1498,1145,like
2272,267,like
1673,61,like
284,3738,review
2748,1940,review
2917,1046,follow
2279,1076,follow
2414,180,like
851,3425,follow
3330,1939,like
611,3028,follow
2957,1571,review
1851,658,review
3571,1988,review
1222,907,follow
3112,255,follow
2861,1927,follow
2145,2580,follow
3671,1120,like
2688,2572,review
1361,3362,follow
840,154,follow
3381,1298,review
1783,1707,review
1056,690,follow
1256,1309,review
1531,960,follow
2029,483,like
3345,1622,like
1747,707,review
2247,2355,follow
1319,2047,like
620,550,review
687,1751,like
447,96,follow
623,183,follow
1058,3558,like
166,16,like
3622,1638,review
3114,174,like
3243,2958,like
145,3142,review
1738,183,follow
1859,3471,review
3067,3034,like
762,1950,like
219,2828,review
2738,3691,review
2876,336,review
1535,1100,like
2784,3295,review
835,1018,like
2408,189,follow
3670,937,review
1243,368,review
3285,140,follow
1217,2874,follow
115,1588,like
532,1642,review
1174,2332,like
861,793,follow
1861,2016,like
1968,3625,follow
177,2816,review
119,1441,review
1889,2999,follow
3241,3134,review
567,1306,review
3215,1744,review
3551,869,review
1457,3535,review
2962,1555,like
557,442,review
486,3709,review
251,2243,review
1149,369,follow
1079,1393,follow
2070,240,review
3607,270,review
1981,3421,like
644,19,like
1187,2072,like
1853,1872,review
138,2588,review
2904,2968,like
797,1556,review
2537,1907,review
2944,474,follow
3063,3366,review
2038,3311,follow
400,1658,follow
1712,371,review
3573,1768,follow
2156,2910,follow
3192,3714,review
2340,2650,review
114,2007,like
2613,3288,like
3481,3158,follow
978,2632,follow
2070,1670,review
2650,914,review
2802,2496,follow
3626,1950,review
335,2801,review
150,1567,like
2104,703,like
2195,230,follow
3718,3183,like
3658,1043,review
2353,431,like
2100,3301,review
3445,1004,review
669,380,review
740,1692,follow
2268,462,like
1059,722,like
533,839,review
3499,345,follow
3164,305,follow
3416,1189,follow
222,900,follow
3346,1107,follow
707,3625,like
246,2380,like
1785,3314,review
2637,1506,review
2969,2490,review
2047,911,like
3443,516,like
169,3166,like
2145,1271,follow
2908,1743,like
1973,1777,review
3758,3209,follow
2057,2390,follow
1698,3025,like
1974,3309,review
1118,1131,like
2217,3142,review
2322,2166,like
1282,132,follow
1370,49,review
2527,3373,review
569,2843,like
2097,2821,like
423,1788,like
983,1432,like
3579,2932,follow
3674,1859,like
2325,1841,like
1847,992,like
1881,88,review
772,3295,like
849,243,follow
3241,2281,like
195,1609,follow
3728,3060,like
1225,2377,follow
2534,693,review
721,2891,review
3125,3408,like
62,788,like
2929,2071,like
907,1743,review
2078,1964,follow
1734,1532,review
164,263,follow
1004,1605,review
2294,3305,follow
2993,1747,follow
1508,2190,like
153,230,follow
2714,3325,like
1711,34,review
172,1759,review
2885,3560,follow
822,2045,follow
750,3550,like
2161,159,like
3337,504,review
3595,2740,review
1513,2329,review
3410,876,review
1407,3526,review
2516,3123,follow
3657,1446,review
2927,2740,review
3450,2324,like
3227,1111,like
18,1199,like
2092,2273,review
3200,2153,review
1500,2888,follow
306,1093,follow
2505,2851,like
721,1602,follow
1045,1267,follow
2127,27,like
2046,266,like
2232,321,follow
1319,3421,like
2499,2678,follow
317,3030,follow
2051,1406,follow
1905,3299,like
344,641,like
3503,903,review
2492,584,review
2946,1464,like
3505,1326,like
3086,1647,review
3031,3314,review
872,1465,follow
2210,747,review
766,989,review
978,698,follow
1313,670,follow
602,1358,review
239,2355,follow
2291,1009,review
164,1824,review
2612,1800,like
586,2994,review
1287,2971,follow
2449,1127,follow
1479,2080,follow
319,650,review
1306,3263,like
3538,100,follow
2268,2568,review
1718,2,like
1347,3399,like
976,3585,like
847,125,review
1336,2198,like
2922,2031,review
11,2988,like
63,2958,like
3570,395,follow
1490,847,like
575,179,like
1327,856,review
1433,1275,follow
3039,3539,like
2069,3682,follow
1621,3329,follow
3228,2926,review
1404,2997,like
1029,1689,follow
240,2604,review
3735,3468,review
3155,1304,like
1613,1038,like
2899,1789,like
1730,2902,follow
1056,679,like
647,2849,follow
2214,3181,like
911,3197,like
1814,2201,review
3154,229,review
2077,1779,like
1702,172,review
1472,1833,review
842,1427,review
1468,1080,like
724,2130,like
1546,3208,like
1615,2167,like
2071,2370,follow
913,743,like
2819,2200,review
731,122,like
525,1011,follow
1544,1683,review
2312,2884,review
3470,2127,follow
1965,189,review
100,3577,like
2237,3021,follow
1323,1723,review
895,1935,review
1108,2258,follow
1477,1798,like
1634,2014,like
1233,3402,follow
2395,572,like
3346,2632,like
2720,3576,review
2816,2907,follow
2902,281,like
3540,748,like
1861,2889,like
3384,2914,review
731,3196,like
2206,3171,review
3523,2833,follow
3414,1646,like
3678,2665,follow
3412,2617,like
3411,1842,like
693,2214,like
1543,325,like
2967,538,like
965,648,follow
370,3686,follow
1408,152,review
714,2342,like
166,1386,review
2955,2422,review
1292,666,review
1979,2184,like
2227,632,review
987,3625,review
423,1132,follow
2811,2389,review
3692,1668,like
1581,3469,like
3085,2168,like
2407,2933,follow
2735,1150,review
30,363,like
3731,1882,review
1094,1021,review
1677,624,follow
1213,1791,review
177,700,follow
2948,1817,review
1455,3680,follow
686,288,review
1154,2235,like
3033,831,review
3461,3647,follow
3177,201,review
429,350,like
1838,3345,review
2741,3382,review
2528,539,follow
677,2942,like
3440,2735,follow
1279,2484,follow
1672,2773,like
2397,74,review
2752,1467,like
1463,1964,follow
766,1135,like
1219,1541,follow
3751,2201,like
2271,882,like
363,1961,follow
2570,244,like
1526,900,follow
2148,1579,review
3690,1219,review
1402,1070,review
438,712,like
2156,1426,like
3510,3403,like
3031,2460,like
2695,2960,follow
2139,1887,follow
333,2241,follow
2481,3368,follow
1649,1245,like
246,531,like
985,3504,follow
2543,2344,review
3318,83,review
737,617,review
22,1679,like
515,3029,review
2198,142,follow
471,3369,like
1421,701,review
1321,2114,like
1491,3685,follow
29,2235,like
3286,2304,review
3428,1247,follow
3494,2911,follow
2909,3300,follow
2208,141,follow
3125,748,review
1311,3747,follow
1362,3114,review
3061,1014,review
2805,3543,review
963,1734,review
1301,2193,like
3576,1331,follow
3129,1256,review
689,1380,review
100,1437,like
154,3284,review
1560,2714,follow
250,3410,follow
2777,276,like
3596,2578,follow
3258,2886,like
2000,2781,like
342,405,follow
2801,592,review
198,2762,follow
1630,986,follow
3342,1165,review
2450,580,like
3511,2023,like
1689,1703,like
2103,683,review
1893,2755,like
304,2583,like
1819,1493,like
3570,3473,review
1853,223,like
2247,1773,like
2139,2178,review
3119,3675,follow
2090,779,review
2486,3634,like
3259,2434,review
1437,1362,review
3219,3471,follow
2653,2647,follow
801,2062,review
957,1826,like
1196,2194,like
3167,2708,follow
3205,676,like
2071,643,follow
23,3383,like
2696,3291,follow
492,2937,follow
126,3719,follow
2434,3488,like
3298,1840,follow
1064,898,follow
751,465,follow
1673,1339,like
477,408,like
2175,3380,like
2465,3204,like
3031,1298,review
193,2075,follow
16,2557,follow
1416,2151,follow
554,2818,review
1316,1298,review
2421,2706,follow
2517,939,like
1381,3438,follow
89,1080,review
2412,2423,review
2229,2002,review
2762,2597,follow
2353,2252,follow
1610,693,follow
2903,3479,follow
3351,3127,like
1182,59,review
180,786,follow
3518,2975,review
1701,3686,follow
256,2222,review
1077,2973,like
2723,1917,follow
3299,1887,like
143,2100,like
2811,2812,like
553,2170,review
2344,311,like
88,663,review
1918,2568,follow
2193,3590,follow
2240,1628,follow
2588,236,review
357,307,follow
1386,2082,like
1705,3263,follow
1684,3294,follow
1366,2558,review
1841,2938,like
2496,2029,follow
36,1559,like
857,674,review
1245,976,follow
131,8,like
2614,3114,review
2810,412,review
1784,1134,like
194,619,review
3124,1580,like
3585,3340,like
3639,1803,like
3057,3319,like
105,1239,review
2362,372,like
1039,2534,review
998,2154,follow
2324,1759,follow
2255,635,review
2137,3518,review
3610,1162,review
339,1506,like
1609,1130,review
3563,925,review
2603,263,follow
2613,1243,like
1810,1704,review
1809,3032,review
68,2575,review
1686,1450,review
2399,1078,like
2773,1883,review
3027,2912,follow
2170,2450,review
974,3129,follow
76,2286,review
657,434,follow
519,99,follow
1220,1781,like
2220,112,like
708,286,review
3488,1203,review
1276,2704,like
96,2647,like
1084,2560,follow
2477,3066,like
651,1069,review
814,2485,follow
1832,148,follow
2149,389,follow
1253,368,review
2008,2695,review
1566,36,review
1925,21,follow
1845,247,review
3062,3262,like
958,2996,follow
2235,3506,review
618,2941,follow
3151,617,follow
2858,2893,follow
3716,624,review
2777,2756,review
669,3392,like
1286,1651,review
1102,1829,follow
751,1461,like
3488,3321,review
2801,42,follow
252,1384,follow
1270,1554,follow
1515,1597,follow
2379,858,like
3743,1020,follow
1761,3368,review
2999,440,review
720,2899,like
953,3651,follow
1476,2588,like
813,1530,like
1285,1941,follow
3365,3011,follow
1627,3410,review
1205,117,follow
1558,3467,follow
3237,3723,like
552,1445,review
1756,338,like
2617,1821,like
3560,64,follow
1671,2101,follow
2584,2000,like
1090,18,like
2673,2234,like
2246,1000,follow
2048,2143,review
908,3114,like
684,2446,review
198,347,review
209,3522,review
86,2891,review
1200,3019,like
1926,169,review
1757,2111,review
673,920,follow
2102,1126,review
1814,1811,review
2500,2813,review
53,154,like
1967,3620,like
1961,2451,follow
1222,2295,review
163,3141,review
208,913,follow
3086,155,review
3231,3399,follow
51,2627,follow
3175,1720,review
453,1358,like
2094,2180,like
941,2363,follow
964,52,like
1781,1329,follow
1872,645,follow
2763,770,review
2381,2849,review
863,3435,follow
2407,3744,review
1076,737,follow
3415,314,follow
3626,1354,follow
3170,3329,like
1853,3122,review
2902,1862,follow
957,398,review
1543,185,like
1061,2142,follow
2206,2645,follow
3326,2421,review
2151,2245,like
442,318,follow
1663,281,like
1673,3232,like
339,3721,like
2044,2222,like
801,3335,like
3259,403,follow
345,572,like
3410,2768,follow
279,3557,review
1400,1180,review
1187,497,follow
3205,2367,review
729,2080,like
921,2445,like
280,2623,like
458,889,follow
3022,255,follow
3537,3575,like
816,2651,review
2218,3715,follow
1911,2631,review
1309,3064,review
2197,3646,review
378,2309,like
1919,1597,review
1417,3211,review
3402,3306,follow
3367,26,follow
2541,3734,follow
2205,2328,review
2878,1069,follow
353,1939,follow
2055,704,review
3510,2280,like
1368,3171,follow
1996,2934,like
2073,593,like
217,2599,like
1026,2942,like
2214,727,follow
3558,2467,like
478,3475,review
2707,3484,like
2413,124,review
2257,669,review
1003,89,review
1263,875,like
2478,3711,review
2711,2227,follow
2740,1130,like
1736,1540,review
2731,2781,review
1802,2671,review
3376,1937,like
2435,2638,like
451,333,follow
3105,1777,follow
1700,712,follow
387,372,like
101,2148,follow
3438,693,follow
490,936,follow
3003,3438,follow
3400,3734,follow
536,771,follow
1181,32,review
2692,1339,review
419,2401,like
264,2516,follow
2933,1942,review
69,2022,follow
2572,501,like
3306,1818,review
153,3145,review
3509,1209,review
3078,3137,review
2209,1969,review
2837,1235,follow
1221,2110,like
3358,104,review
1385,3176,like
2436,3670,follow
1089,3046,follow
2889,365,review
2586,1044,follow
104,3335,follow
1983,3649,review
886,1018,review
2793,2080,review
530,2696,review
455,1913,review
873,582,review
530,750,follow
286,2743,like
1464,338,review
3016,3175,like
1953,2351,follow
3212,2616,like
2978,3458,review
3242,3700,review
172,1963,follow
1567,1108,like
1417,3309,review
728,3375,like
428,2634,review
434,1017,review
288,3148,follow
226,3242,review
3330,2035,like
148,1780,like
1563,915,review
2751,2818,review
962,638,follow
1410,789,follow
3625,2778,like
947,55,follow
2020,2796,review
2577,710,like
2830,232,review
1105,1218,follow
2969,11,follow
2961,1755,follow
1412,2320,review
